timestamp,unnamed:0,lp
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2023-07-18 15:41:50.959458,,6117.0
2023-07-18 15:42:21.493832,,6116.0
2023-07-18 15:42:37.710929,,6115.0
2023-07-18 15:44:26.396207,,6113.0
2023-07-18 15:44:26.458168,,6111.0
2023-07-18 15:44:26.788962,,6110.0
2023-07-18 15:44:30.197689,,6107.0
2023-07-18 15:45:11.242422,,6110.0
2023-07-18 15:45:24.580486,,6112.0
2023-07-18 15:45:27.080518,,6116.0
2023-07-18 15:49:07.076677,,6114.0
2023-07-18 15:49:59.516975,,6115.0
2023-07-18 15:50:27.823668,,6114.0
2023-07-18 15:51:06.685143,,6113.0
2023-07-18 15:52:30.362467,,6119.0
2023-07-18 15:54:28.445520,,6117.0
2023-07-18 15:56:19.353124,,6116.0
2023-07-18 15:56:19.353124,,6116.0
2023-07-18 15:56:19.353124,,6116.0
2023-07-18 15:58:32.473516,,6115.0
2023-07-18 15:58:49.986106,,6114.0
2023-07-18 16:01:14.159293,,6115.0
2023-07-18 16:01:14.159293,,6115.0
2023-07-18 16:01:14.159293,,6115.0
2023-07-18 16:01:20.719063,,6113.0
2023-07-18 16:01:20.719063,,6113.0
2023-07-18 16:01:27.294466,,6111.0
2023-07-18 16:01:30.298918,,6110.0
2023-07-18 16:01:50.918240,,6113.0
2023-07-18 16:01:55.916309,,6112.0
2023-07-18 16:01:57.685763,,6111.0
2023-07-18 16:02:25.936628,,6114.0
2023-07-18 16:07:43.075238,,6111.0
2023-07-18 16:08:00.947349,,6110.0
2023-07-18 16:09:48.857104,,6111.0
2023-07-18 16:12:17.695030,,6110.0
2023-07-18 16:14:17.793866,,6112.0
2023-07-18 16:14:42.163265,,6115.0
2023-07-18 16:15:09.974996,,6114.0
2023-07-18 16:15:12.217018,,6112.0
2023-07-18 16:17:39.085009,,6114.0
2023-07-18 16:18:16.785032,,6116.0
2023-07-18 16:18:58.773501,,6119.0
2023-07-18 16:19:01.506664,,6120.0
2023-07-18 16:19:08.462426,,6119.0
2023-07-18 16:20:13.773536,,6118.0
2023-07-18 16:21:05.333552,,6115.0
2023-07-18 16:21:08.145804,,6114.0
2023-07-18 16:26:34.811187,,6113.0
2023-07-18 16:26:44.491539,,6112.0
2023-07-18 16:31:07.930143,,6116.0
